contract_id,event_date,name
96477,2021-03-27 20:03:03,Включение интернета на 20 минут
96477,2021-03-27 20:03:06,Информер ВК. Показ
96477,2021-03-27 20:08:58,Гарантированный платеж за деньги
96477,2021-03-30 20:09:09,Включение интернета на 20 минут
96477,2021-03-30 20:27:58,Гарантированный платеж за деньги
96477,2021-04-10 20:37:45,Гарантированный платеж за деньги
96477,2021-04-14 21:41:59,Включение интернета на 20 минут
96477,2021-04-14 21:42:12,Гарантированный платеж за деньги
96477,2021-04-17 0:40:51,Абонент оставил отзыв в Личном кабинете
96477,2021-04-17 22:32:18,Включение интернета на 20 минут
96477,2021-04-18 23:33:33,Гарантированный платеж за деньги
96477,2021-04-23 4:46:53,Гарантированный платеж за деньги
96477,2021-04-26 7:53:40,Включение интернета на 20 минут
96477,2021-04-26 8:41:15,Информер ВК. Показ
96964,2021-04-27 19:48:53,Информер ВК. Показ
96964,2021-04-27 19:51:24,Информер ВК. Показ
96989,2021-03-26 22:17:15,Информер ВК. Показ
96989,2021-03-27 13:02:11,Информер ВК. Показ
96989,2021-03-27 13:06:43,Информер ВК. Показ
97908,2021-04-07 20:40:40,Информер ВК. Показ
97908,2021-04-07 20:41:58,Отключение услуги Автоплатёж
97908,2021-04-07 20:42:21,Информер ВК. Показ
97908,2021-04-11 21:51:53,Включение интернета на 20 минут
97908,2021-04-13 10:58:48,Информер ВК. Показ
99689,2021-03-05 12:46:43,Включение интернета на 20 минут с IVR
99689,2021-03-05 18:37:47,Принято заявление и доп. соглашение по переезду
99689,2021-03-05 18:37:52,Абонент оставил отзыв в Личном кабинете
100915,2021-04-04 19:06:36,Включение интернета на 20 минут
100915,2021-04-04 19:07:41,Информер ВК. Показ
22268,2021-03-11 9:15:05,Включение интернета на 20 минут
22268,2021-03-11 9:15:06,Включение интернета на 20 минут
22268,2021-03-11 9:19:32,Информер ВК. Показ
22268,2021-03-11 9:20:19,Информер ВК. Показ
22268,2021-04-05 16:04:58,Информер ВК. Показ
101641,2021-03-13 10:03:23,Гарантированный платеж за деньги
101641,2021-04-07 13:08:59,Информер ВК. Показ
101950,2021-03-11 20:59:50,Информер ВК. Показ
101950,2021-03-11 21:07:17,Информер ВК. Показ
101950,2021-03-11 21:29:29,Информер ВК. Показ
101950,2021-03-22 21:45:15,Включение интернета на 20 минут
101950,2021-03-22 21:46:07,Гарантированный платеж за деньги
101950,2021-03-28 9:06:00,Включение интернета на 20 минут
101950,2021-03-28 10:09:03,Смена тарифа
101950,2021-03-31 12:08:02,Гарантированный платеж за деньги
102107,2021-04-06 20:58:01,Информер ВК. Показ
102107,2021-04-06 21:02:21,Информер ВК. Показ
102107,2021-04-07 15:37:41,Включение интернета на 20 минут с IVR
103384,2021-03-01 7:26:13,Гарантированный платеж за деньги
103384,2021-03-07 12:28:48,Гарантированный платеж за деньги
103384,2021-03-08 2:47:57,Информер ВК. Показ
103384,2021-03-14 16:07:43,Информер ВК. Показ
103384,2021-03-14 16:07:58,Гарантированный платеж за деньги
103384,2021-03-15 20:50:38,Информер ВК. Показ
103384,2021-03-24 16:14:39,Гарантированный платеж за деньги
103384,2021-03-29 17:09:32,Гарантированный платеж за деньги
103384,2021-04-10 0:35:21,Включение интернета на 20 минут с IVR
103742,2021-03-01 19:11:53,Информер ВК. Показ
104893,2021-03-22 20:53:51,Информер ВК. Показ
104893,2021-03-22 20:54:40,Турбокнопка платно (1 час)
104893,2021-03-22 20:55:26,Информер ВК. Показ
104893,2021-04-08 18:51:41,Информер ВК. Показ
104926,2021-03-03 8:01:55,Информер ВК. Показ
104926,2021-03-03 8:02:13,Гарантированный платеж за деньги
104926,2021-03-03 8:02:20,Информер ВК. Показ
104926,2021-03-07 8:04:38,Гарантированный платеж за деньги
104926,2021-03-10 10:39:44,Гарантированный платеж за деньги
104926,2021-03-13 9:02:25,Включение автоматической активации ГП
104926,2021-03-17 16:34:38,Гарантированный платеж за деньги
104926,2021-03-20 16:42:24,Включение интернета на 20 минут
104926,2021-03-20 16:42:25,Включение интернета на 20 минут
104926,2021-03-20 16:42:50,Получение подарка в ЛК: 1 месяц бесплатного просмотра IPTV
104926,2021-03-20 16:42:59,Получение подарка в ЛК: сутки интернета на максимальной скорости
104926,2021-03-20 16:43:13,Информер ВК. Показ
104926,2021-03-22 17:10:07,Гарантированный платеж за деньги
104926,2021-03-28 17:39:32,Гарантированный платеж за деньги
104926,2021-04-02 21:39:49,Гарантированный платеж за деньги
104926,2021-04-07 22:03:11,Информер ВК. Показ
104926,2021-04-07 22:03:21,Гарантированный платеж за деньги
104926,2021-04-07 22:03:28,Информер ВК. Показ
104926,2021-04-12 22:22:02,Гарантированный платеж за деньги
105309,2021-03-04 10:32:55,Информер ВК. Показ
105309,2021-03-14 21:55:02,Информер ВК. Показ
105309,2021-03-31 19:05:17,Информер ВК. Показ
105309,2021-04-05 15:43:39,Информер ВК. Показ
105309,2021-04-09 22:32:46,Гарантированный платеж за деньги
105309,2021-04-09 22:33:15,Включение интернета на 20 минут
106168,2021-04-09 9:33:23,Гарантированный платеж за деньги
106523,2021-03-01 23:17:38,Информер ВК. Показ
106523,2021-03-01 23:18:08,Информер ВК. Показ
106523,2021-03-01 23:18:13,Информер ВК. Показ
106523,2021-03-01 23:18:33,Турбокнопка платно (1 сутки)
106523,2021-03-29 22:39:07,Включение интернета на 20 минут
106523,2021-03-30 22:55:36,Включение интернета на 20 минут
106523,2021-04-01 4:34:31,Включение интернета на 20 минут
106523,2021-04-03 4:06:22,Информер ВК. Показ
106523,2021-04-03 4:54:57,Включение интернета на 20 минут
106523,2021-04-03 15:03:43,Информер ВК. Показ
106523,2021-04-04 5:37:28,Включение интернета на 20 минут
106523,2021-04-07 10:49:09,Включение интернета на 20 минут
106592,2021-03-22 12:54:45,Информер ВК. Показ
106592,2021-03-22 12:55:52,Информер ВК. Показ
106592,2021-03-22 13:07:04,Информер ВК. Показ
106592,2021-03-22 13:07:31,Отключение услуги Автоплатёж
